Time,week_date,Max_Load,Min_Load,Mean_Load,hour_of_the_week,WeekDay,linkage
2022-09-17 12:00:00,2022-09-11 (week 37),46.666000000000004,29.375999999999998,37.835,133,Saturday,0
2022-09-17 13:00:00,2022-09-11 (week 37),51.045,31.066,43.25955172413794,134,Saturday,0
2022-09-17 14:00:00,2022-09-11 (week 37),45.431999999999995,35.635,40.67388333333331,135,Saturday,0
2022-09-17 15:00:00,2022-09-11 (week 37),47.489,36.948,43.19873333333333,136,Saturday,0
2022-09-17 16:00:00,2022-09-11 (week 37),59.146,36.043,46.88111666666666,137,Saturday,0
2022-09-17 17:00:00,2022-09-11 (week 37),54.553999999999995,35.406,41.870699999999985,138,Saturday,0
2022-09-17 18:00:00,2022-09-11 (week 37),49.673,37.691,42.74153333333332,139,Saturday,0
2022-09-17 19:00:00,2022-09-11 (week 37),50.198,38.003,44.620266666666666,140,Saturday,0
2022-09-17 20:00:00,2022-09-11 (week 37),43.751999999999995,34.558,40.19213333333334,141,Saturday,0
2022-09-17 21:00:00,2022-09-11 (week 37),42.117,33.107,37.946200000000005,142,Saturday,0
2022-09-17 22:00:00,2022-09-11 (week 37),42.396,32.74,36.75038333333332,143,Saturday,0
2022-09-17 23:00:00,2022-09-11 (week 37),40.721,31.75,37.14970000000001,144,Saturday,0
2022-09-18 00:00:00,2022-09-11 (week 37),40.397,32.497,37.03446666666666,145,Sunday,0
2022-09-18 01:00:00,2022-09-11 (week 37),40.055,29.444000000000003,36.28008333333334,146,Sunday,0
2022-09-18 02:00:00,2022-09-11 (week 37),38.635,30.587,35.70253333333333,147,Sunday,0
2022-09-18 03:00:00,2022-09-11 (week 37),40.54,30.616,35.8128,148,Sunday,0
2022-09-18 04:00:00,2022-09-11 (week 37),40.043,30.811,35.51158333333333,149,Sunday,0
2022-09-18 05:00:00,2022-09-11 (week 37),42.034,32.57,37.47303333333333,150,Sunday,0
2022-09-18 06:00:00,2022-09-11 (week 37),41.206,31.674,37.44678333333332,151,Sunday,0
2022-09-18 07:00:00,2022-09-11 (week 37),36.302,27.305999999999997,32.42098333333333,152,Sunday,0
2022-09-18 08:00:00,2022-09-11 (week 37),40.615,29.081,34.94721666666668,153,Sunday,0
2022-09-18 09:00:00,2022-09-11 (week 37),40.997,29.026,34.3352,154,Sunday,0
2022-09-18 10:00:00,2022-09-11 (week 37),38.516999999999996,29.668000000000003,34.76769999999999,155,Sunday,0
2022-09-18 11:00:00,2022-09-11 (week 37),37.455999999999996,27.802,32.5049,156,Sunday,0
2022-09-18 12:00:00,2022-09-11 (week 37),36.098,26.686999999999998,32.744283333333335,157,Sunday,0
2022-09-18 13:00:00,2022-09-11 (week 37),38.825,27.708000000000002,33.934949999999986,158,Sunday,0
2022-09-18 14:00:00,2022-09-11 (week 37),39.884,28.252,34.64846666666666,159,Sunday,0
2022-09-18 15:00:00,2022-09-11 (week 37),37.043,29.691999999999997,33.58148333333334,160,Sunday,0
2022-09-18 16:00:00,2022-09-11 (week 37),40.051,27.948,34.7388,161,Sunday,0
2022-09-18 17:00:00,2022-09-11 (week 37),40.287,27.791,34.28456666666664,162,Sunday,0
2022-09-18 18:00:00,2022-09-11 (week 37),41.465,29.111,34.24105,163,Sunday,0
2022-09-18 19:00:00,2022-09-11 (week 37),43.184,33.428000000000004,38.25483333333332,164,Sunday,0
2022-09-18 20:00:00,2022-09-11 (week 37),45.25,33.829,39.60611666666666,165,Sunday,0
2022-09-18 21:00:00,2022-09-11 (week 37),42.383,33.113,38.60763333333334,166,Sunday,0
2022-09-18 22:00:00,2022-09-11 (week 37),40.94,29.436,36.59271666666667,167,Sunday,0
2022-09-18 23:00:00,2022-09-11 (week 37),39.274,31.712,36.19996666666666,168,Sunday,0
2022-09-19 00:00:00,2022-09-18 (week 38),42.681000000000004,26.641,34.90045238095239,1,Monday,0
2022-09-19 01:00:00,2022-09-18 (week 38),44.937,33.278,38.89965000000002,2,Monday,0
2022-09-19 02:00:00,2022-09-18 (week 38),41.563,29.428,35.66600000000001,3,Monday,0
2022-09-19 03:00:00,2022-09-18 (week 38),39.349000000000004,29.123,35.7197,4,Monday,0
2022-09-19 04:00:00,2022-09-18 (week 38),44.196999999999996,32.922,37.86231666666664,5,Monday,0
2022-09-19 05:00:00,2022-09-18 (week 38),69.5,23.473000000000003,40.49467796610169,6,Monday,0
2022-09-19 06:00:00,2022-09-18 (week 38),101.083,52.443000000000005,79.56123333333329,7,Monday,1
2022-09-19 07:00:00,2022-09-18 (week 38),104.383,90.197,97.49669999999996,8,Monday,1
2022-09-19 08:00:00,2022-09-18 (week 38),115.71799999999999,97.805,105.01758333333333,9,Monday,1
2022-09-19 09:00:00,2022-09-18 (week 38),118.63,101.711,108.42628333333329,10,Monday,1
2022-09-19 10:00:00,2022-09-18 (week 38),114.166,53.872,104.03661224489795,11,Monday,1
2022-09-19 11:00:00,2022-09-18 (week 38),112.62700000000001,41.948,102.1061525423729,12,Monday,1
2022-09-19 12:00:00,2022-09-18 (week 38),112.23,98.3,104.26538333333332,13,Monday,1
2022-09-19 13:00:00,2022-09-18 (week 38),108.522,96.944,101.89066666666668,14,Monday,1
2022-09-19 14:00:00,2022-09-18 (week 38),109.973,95.236,100.19455000000004,15,Monday,1
2022-09-19 15:00:00,2022-09-18 (week 38),105.961,81.46600000000001,90.00563333333335,16,Monday,1
2022-09-19 16:00:00,2022-09-18 (week 38),92.61399999999999,77.44,85.81995000000002,17,Monday,1
2022-09-19 17:00:00,2022-09-18 (week 38),90.648,74.554,82.97015,18,Monday,1
2022-09-19 18:00:00,2022-09-18 (week 38),83.16799999999999,42.87,63.69231666666667,19,Monday,0
2022-09-19 19:00:00,2022-09-18 (week 38),62.073,33.382,54.030293103448294,20,Monday,0
2022-09-19 20:00:00,2022-09-18 (week 38),61.452,46.457,53.80908333333333,21,Monday,0
2022-09-19 21:00:00,2022-09-18 (week 38),55.553000000000004,36.81,46.064833333333326,22,Monday,0
2022-09-19 22:00:00,2022-09-18 (week 38),43.318000000000005,35.46,40.016866666666665,23,Monday,0
2022-09-19 23:00:00,2022-09-18 (week 38),41.638999999999996,29.906999999999996,37.23298333333333,24,Monday,0
2022-09-20 00:00:00,2022-09-18 (week 38),38.285,28.05,33.941599999999994,25,Tuesday,0
2022-09-20 01:00:00,2022-09-18 (week 38),37.606,27.875999999999998,32.87014999999999,26,Tuesday,0
2022-09-20 02:00:00,2022-09-18 (week 38),38.123000000000005,28.441999999999997,33.401666666666664,27,Tuesday,0
2022-09-20 03:00:00,2022-09-18 (week 38),37.982,28.761,33.25666666666667,28,Tuesday,0
2022-09-20 04:00:00,2022-09-18 (week 38),35.751999999999995,26.539,32.605599999999995,29,Tuesday,0
2022-09-20 05:00:00,2022-09-18 (week 38),74.66199999999999,28.968000000000004,41.13516666666667,30,Tuesday,0
2022-09-20 06:00:00,2022-09-18 (week 38),90.369,55.559,80.71593333333334,31,Tuesday,1
2022-09-20 07:00:00,2022-09-18 (week 38),93.54899999999999,79.949,87.21843333333331,32,Tuesday,1
2022-09-20 08:00:00,2022-09-18 (week 38),97.527,83.932,91.04503333333335,33,Tuesday,1
2022-09-20 09:00:00,2022-09-18 (week 38),104.698,86.87700000000001,93.98531666666665,34,Tuesday,1
2022-09-20 10:00:00,2022-09-18 (week 38),103.697,86.62299999999999,95.37708333333332,35,Tuesday,1
2022-09-20 11:00:00,2022-09-18 (week 38),97.12899999999999,85.70299999999999,92.44069999999998,36,Tuesday,1
2022-09-20 12:00:00,2022-09-18 (week 38),105.02799999999999,88.23200000000001,98.1482333333333,37,Tuesday,1
2022-09-20 13:00:00,2022-09-18 (week 38),99.57600000000001,80.735,92.57804999999995,38,Tuesday,1
2022-09-20 14:00:00,2022-09-18 (week 38),97.62,82.59899999999999,90.20188333333333,39,Tuesday,1
2022-09-20 15:00:00,2022-09-18 (week 38),100.65799999999999,86.41799999999999,93.01650000000002,40,Tuesday,1
2022-09-20 16:00:00,2022-09-18 (week 38),99.037,86.396,93.60588333333331,41,Tuesday,1
2022-09-20 17:00:00,2022-09-18 (week 38),95.545,43.92,74.44508620689658,42,Tuesday,0
2022-09-20 18:00:00,2022-09-18 (week 38),70.308,41.458999999999996,63.44998305084747,43,Tuesday,0
2022-09-20 19:00:00,2022-09-18 (week 38),57.721000000000004,47.333,52.30861666666669,44,Tuesday,0
2022-09-20 20:00:00,2022-09-18 (week 38),58.053000000000004,46.501999999999995,51.5801,45,Tuesday,0
2022-09-20 21:00:00,2022-09-18 (week 38),51.977,41.076,47.24503921568629,46,Tuesday,0
2022-09-20 22:00:00,2022-09-18 (week 38),60.236999999999995,37.484,50.04519642857142,47,Tuesday,0
2022-09-20 23:00:00,2022-09-18 (week 38),43.007,31.158,37.54343333333335,48,Tuesday,0
2022-09-21 00:00:00,2022-09-18 (week 38),39.625,28.533,35.0666,49,Wednesday,0
2022-09-21 01:00:00,2022-09-18 (week 38),42.45399999999999,31.119,36.59823333333334,50,Wednesday,0
2022-09-21 02:00:00,2022-09-18 (week 38),39.467,30.662,36.28065,51,Wednesday,0
2022-09-21 03:00:00,2022-09-18 (week 38),39.368,31.518,36.012783333333346,52,Wednesday,0
2022-09-21 04:00:00,2022-09-18 (week 38),40.104,29.622,34.893833333333326,53,Wednesday,0
2022-09-21 05:00:00,2022-09-18 (week 38),69.012,33.063,47.79005,54,Wednesday,0
2022-09-21 06:00:00,2022-09-18 (week 38),89.955,63.983000000000004,80.38095,55,Wednesday,1
2022-09-21 07:00:00,2022-09-18 (week 38),90.162,48.00899999999999,80.85687037037036,56,Wednesday,1
2022-09-21 08:00:00,2022-09-18 (week 38),91.016,39.778,82.75271666666664,57,Wednesday,1
2022-09-21 09:00:00,2022-09-18 (week 38),92.212,79.635,86.20415,58,Wednesday,1
2022-09-21 10:00:00,2022-09-18 (week 38),97.568,80.984,87.94385000000003,59,Wednesday,1
2022-09-21 11:00:00,2022-09-18 (week 38),91.31,80.117,86.28937288135592,60,Wednesday,1
2022-09-21 12:00:00,2022-09-18 (week 38),95.006,52.238,88.1705090909091,61,Wednesday,1
2022-09-21 13:00:00,2022-09-18 (week 38),99.68,43.472,86.87560714285712,62,Wednesday,1
2022-09-21 14:00:00,2022-09-18 (week 38),97.243,40.287,89.04586440677964,63,Wednesday,1
2022-09-21 15:00:00,2022-09-18 (week 38),98.348,80.093,89.74776666666668,64,Wednesday,1
2022-09-21 16:00:00,2022-09-18 (week 38),91.279,79.709,85.00605000000003,65,Wednesday,1
2022-09-21 17:00:00,2022-09-18 (week 38),88.85,74.354,82.05651666666667,66,Wednesday,1
2022-09-21 18:00:00,2022-09-18 (week 38),87.676,45.693999999999996,75.29594545454546,67,Wednesday,0
2022-09-21 19:00:00,2022-09-18 (week 38),65.449,55.879,60.576183333333354,68,Wednesday,0
2022-09-21 20:00:00,2022-09-18 (week 38),65.393,54.879,59.91538333333332,69,Wednesday,0
2022-09-21 21:00:00,2022-09-18 (week 38),60.972,34.59,42.67286666666669,70,Wednesday,0
2022-09-21 22:00:00,2022-09-18 (week 38),42.478,29.955,37.27418333333331,71,Wednesday,0
2022-09-21 23:00:00,2022-09-18 (week 38),38.236999999999995,29.787,34.71675,72,Wednesday,0
2022-09-22 00:00:00,2022-09-18 (week 38),40.033,29.354,34.75658333333333,73,Thursday,0
2022-09-22 01:00:00,2022-09-18 (week 38),38.992,28.298000000000002,33.67073333333333,74,Thursday,0
2022-09-22 02:00:00,2022-09-18 (week 38),36.655,27.868000000000002,33.4586,75,Thursday,0
2022-09-22 03:00:00,2022-09-18 (week 38),38.898,29.759,34.18130000000001,76,Thursday,0
2022-09-22 04:00:00,2022-09-18 (week 38),39.319,30.253,35.118666666666655,77,Thursday,0
2022-09-22 05:00:00,2022-09-18 (week 38),69.915,30.285999999999998,43.86221666666666,78,Thursday,0
2022-09-22 06:00:00,2022-09-18 (week 38),96.57600000000001,64.595,78.19506666666665,79,Thursday,1
2022-09-22 07:00:00,2022-09-18 (week 38),84.508,74.631,79.52805,80,Thursday,1
2022-09-22 08:00:00,2022-09-18 (week 38),91.568,72.084,81.30826666666667,81,Thursday,1
2022-09-22 09:00:00,2022-09-18 (week 38),93.649,80.057,86.55261666666662,82,Thursday,1
2022-09-22 10:00:00,2022-09-18 (week 38),93.695,78.23899999999999,84.38146666666668,83,Thursday,1
2022-09-22 11:00:00,2022-09-18 (week 38),95.088,74.37899999999999,81.87423333333332,84,Thursday,1
2022-09-22 12:00:00,2022-09-18 (week 38),84.24700000000001,44.111000000000004,76.77581818181817,85,Thursday,0
2022-09-22 13:00:00,2022-09-18 (week 38),91.277,76.001,83.0923,86,Thursday,1
2022-09-22 14:00:00,2022-09-18 (week 38),89.243,75.79899999999999,81.90144999999998,87,Thursday,1
2022-09-22 15:00:00,2022-09-18 (week 38),90.179,73.547,83.56536666666666,88,Thursday,1
2022-09-22 16:00:00,2022-09-18 (week 38),93.68700000000001,75.441,82.2728,89,Thursday,1
2022-09-22 17:00:00,2022-09-18 (week 38),85.181,35.778,78.75340677966102,90,Thursday,1
2022-09-22 18:00:00,2022-09-18 (week 38),86.15799999999999,43.347,51.07068333333334,91,Thursday,0
2022-09-22 19:00:00,2022-09-18 (week 38),54.345,42.388000000000005,48.76233333333332,92,Thursday,0
2022-09-22 20:00:00,2022-09-18 (week 38),46.81,37.701,43.51988333333332,93,Thursday,0
2022-09-22 21:00:00,2022-09-18 (week 38),49.081,37.203,43.93283333333333,94,Thursday,0
2022-09-22 22:00:00,2022-09-18 (week 38),46.065,29.395,37.864483333333325,95,Thursday,0
2022-09-22 23:00:00,2022-09-18 (week 38),37.152,27.395,33.35621666666667,96,Thursday,0
2022-09-23 00:00:00,2022-09-18 (week 38),38.724000000000004,28.38,33.51301666666667,97,Friday,0
2022-09-23 01:00:00,2022-09-18 (week 38),38.037,27.451,33.63855,98,Friday,0
2022-09-23 02:00:00,2022-09-18 (week 38),37.435,28.97,33.632566666666676,99,Friday,0
2022-09-23 03:00:00,2022-09-18 (week 38),39.437,28.47,33.63331666666666,100,Friday,0
2022-09-23 04:00:00,2022-09-18 (week 38),38.055,27.461,33.96071666666666,101,Friday,0
2022-09-23 05:00:00,2022-09-18 (week 38),52.949,30.965999999999998,39.163733333333326,102,Friday,0
2022-09-23 06:00:00,2022-09-18 (week 38),96.396,54.418,85.325,103,Friday,1
2022-09-23 07:00:00,2022-09-18 (week 38),97.34100000000001,80.87100000000001,88.76695000000001,104,Friday,1
2022-09-23 08:00:00,2022-09-18 (week 38),91.431,50.235,82.35326785714285,105,Friday,1
2022-09-23 09:00:00,2022-09-18 (week 38),95.449,79.421,87.33331666666668,106,Friday,1
2022-09-23 10:00:00,2022-09-18 (week 38),91.314,76.295,81.34826666666665,107,Friday,1
2022-09-23 11:00:00,2022-09-18 (week 38),93.63,81.006,86.81173333333332,108,Friday,1
2022-09-23 12:00:00,2022-09-18 (week 38),95.22399999999999,83.62799999999999,87.89761666666668,109,Friday,1
2022-09-23 13:00:00,2022-09-18 (week 38),95.73200000000001,85.32700000000001,90.71918333333336,110,Friday,1
2022-09-23 14:00:00,2022-09-18 (week 38),108.161,88.36399999999999,98.11388333333335,111,Friday,1
2022-09-23 15:00:00,2022-09-18 (week 38),108.834,54.226000000000006,98.4224107142857,112,Friday,1
2022-09-23 16:00:00,2022-09-18 (week 38),109.524,44.64,93.27466101694914,113,Friday,1
2022-09-23 17:00:00,2022-09-18 (week 38),97.984,86.71,92.018,114,Friday,1
2022-09-23 18:00:00,2022-09-18 (week 38),97.098,54.458,72.81915000000002,115,Friday,0
2022-09-23 19:00:00,2022-09-18 (week 38),68.227,54.946999999999996,62.70398333333331,116,Friday,0
2022-09-23 20:00:00,2022-09-18 (week 38),66.19,41.475,48.58285,117,Friday,0
2022-09-23 21:00:00,2022-09-18 (week 38),47.922,40.293,43.970850000000006,118,Friday,0
2022-09-23 22:00:00,2022-09-18 (week 38),47.795,39.541,43.866916666666675,119,Friday,0
2022-09-23 23:00:00,2022-09-18 (week 38),47.655,34.616,40.39698333333333,120,Friday,0
2022-09-24 00:00:00,2022-09-18 (week 38),39.378,31.302,36.05833333333332,121,Saturday,0
2022-09-24 01:00:00,2022-09-18 (week 38),40.443000000000005,30.08,35.57131666666667,122,Saturday,0
2022-09-24 02:00:00,2022-09-18 (week 38),38.292,26.238000000000003,33.96741509433963,123,Saturday,0
2022-09-24 03:00:00,2022-09-18 (week 38),40.934,28.85,34.78930000000001,124,Saturday,0
2022-09-24 04:00:00,2022-09-18 (week 38),38.385,29.236,34.30031666666666,125,Saturday,0
2022-09-24 05:00:00,2022-09-18 (week 38),44.011,30.784000000000002,36.93643333333334,126,Saturday,0
2022-09-24 06:00:00,2022-09-18 (week 38),43.405,22.706,37.54354166666666,127,Saturday,0
2022-09-24 07:00:00,2022-09-18 (week 38),46.91,24.91,39.16798039215685,128,Saturday,0
2022-09-24 08:00:00,2022-09-18 (week 38),48.805,19.403,37.25501724137932,129,Saturday,0
2022-09-24 09:00:00,2022-09-18 (week 38),48.72,21.473000000000003,39.63295000000001,130,Saturday,0
2022-09-24 10:00:00,2022-09-18 (week 38),51.912,33.61,40.47818333333332,131,Saturday,0
2022-09-24 11:00:00,2022-09-18 (week 38),56.551,35.786,44.12059999999999,132,Saturday,0
2022-09-24 12:00:00,2022-09-18 (week 38),50.972,42.286,46.915216666666666,133,Saturday,0
2022-09-24 13:00:00,2022-09-18 (week 38),52.457,40.731,46.87386666666667,134,Saturday,0
2022-09-24 14:00:00,2022-09-18 (week 38),49.692,41.479,45.86058333333333,135,Saturday,0
2022-09-24 15:00:00,2022-09-18 (week 38),54.37,41.518,50.13440000000001,136,Saturday,0
2022-09-24 16:00:00,2022-09-18 (week 38),55.216,44.787,49.87536666666666,137,Saturday,0
2022-09-24 17:00:00,2022-09-18 (week 38),53.678999999999995,44.347,49.37623333333331,138,Saturday,0
2022-09-24 18:00:00,2022-09-18 (week 38),52.006,39.809,46.39215000000001,139,Saturday,0
2022-09-24 19:00:00,2022-09-18 (week 38),53.849,39.716,46.907199999999996,140,Saturday,0
2022-09-24 20:00:00,2022-09-18 (week 38),46.151,32.764,39.87075000000001,141,Saturday,0
2022-09-24 21:00:00,2022-09-18 (week 38),40.852,30.25,34.888383333333344,142,Saturday,0
2022-09-24 22:00:00,2022-09-18 (week 38),39.696,30.808000000000003,35.968366666666675,143,Saturday,0
2022-09-24 23:00:00,2022-09-18 (week 38),37.475,30.311,34.6703,144,Saturday,0
2022-09-25 00:00:00,2022-09-18 (week 38),45.495,26.087,33.96077777777777,145,Sunday,0
2022-09-25 01:00:00,2022-09-18 (week 38),44.973,31.612,39.58314,146,Sunday,0
2022-09-25 02:00:00,2022-09-18 (week 38),39.298,30.546,36.299883333333334,147,Sunday,0
2022-09-25 03:00:00,2022-09-18 (week 38),39.452,32.115,35.56248333333333,148,Sunday,0
2022-09-25 04:00:00,2022-09-18 (week 38),38.68,30.235,35.78546666666667,149,Sunday,0
2022-09-25 05:00:00,2022-09-18 (week 38),37.988,27.268,34.22121666666667,150,Sunday,0
2022-09-25 06:00:00,2022-09-18 (week 38),36.045,23.791999999999998,30.964750000000002,151,Sunday,0
2022-09-25 07:00:00,2022-09-18 (week 38),35.001,22.750999999999998,29.970233333333336,152,Sunday,0
2022-09-25 08:00:00,2022-09-18 (week 38),36.972,28.136,32.34694736842105,153,Sunday,0
2022-09-25 09:00:00,2022-09-18 (week 38),42.803000000000004,18.139,37.799224137931034,154,Sunday,0
2022-09-25 10:00:00,2022-09-18 (week 38),54.803000000000004,27.895,41.024357142857134,155,Sunday,0
2022-09-25 11:00:00,2022-09-18 (week 38),51.18600000000001,29.302,43.551600000000015,156,Sunday,0
2022-09-25 12:00:00,2022-09-18 (week 38),49.348,38.754,44.34349999999999,157,Sunday,0
2022-09-25 13:00:00,2022-09-18 (week 38),55.12,36.088,41.66621666666668,158,Sunday,0
2022-09-25 14:00:00,2022-09-18 (week 38),44.97,21.003,39.64205084745762,159,Sunday,0
2022-09-25 15:00:00,2022-09-18 (week 38),44.198,32.145,40.17741176470588,160,Sunday,0
2022-09-25 16:00:00,2022-09-18 (week 38),48.431000000000004,23.865,43.132533333333335,161,Sunday,0
2022-09-25 17:00:00,2022-09-18 (week 38),50.66,31.63,44.204519999999995,162,Sunday,0
2022-09-25 18:00:00,2022-09-18 (week 38),48.361000000000004,25.059,43.03806779661018,163,Sunday,0
2022-09-25 19:00:00,2022-09-18 (week 38),46.42100000000001,39.556,43.59723333333332,164,Sunday,0
2022-09-25 20:00:00,2022-09-18 (week 38),47.641000000000005,37.495,42.49135000000002,165,Sunday,0
2022-09-25 21:00:00,2022-09-18 (week 38),44.872,33.996,39.92973333333334,166,Sunday,0
2022-09-25 22:00:00,2022-09-18 (week 38),39.671,31.211,36.14739999999999,167,Sunday,0
2022-09-25 23:00:00,2022-09-18 (week 38),39.167,29.281,35.774033333333335,168,Sunday,0
2022-09-26 00:00:00,2022-09-25 (week 39),39.277,31.185,36.02274999999999,1,Monday,0
2022-09-26 01:00:00,2022-09-25 (week 39),39.828,30.891,36.07691666666666,2,Monday,0
2022-09-26 02:00:00,2022-09-25 (week 39),38.819,28.956,35.62533333333332,3,Monday,0
2022-09-26 03:00:00,2022-09-25 (week 39),43.726000000000006,32.366,37.01710000000001,4,Monday,0
2022-09-26 04:00:00,2022-09-25 (week 39),42.232,30.725,37.268466666666654,5,Monday,0
2022-09-26 05:00:00,2022-09-25 (week 39),49.386,31.355999999999998,41.17405,6,Monday,0
2022-09-26 06:00:00,2022-09-25 (week 39),103.084,47.89,85.52623333333331,7,Monday,1
2022-09-26 07:00:00,2022-09-25 (week 39),101.60600000000001,52.106,91.29541666666664,8,Monday,1
2022-09-26 08:00:00,2022-09-25 (week 39),107.839,49.255,97.79030000000003,9,Monday,1
2022-09-26 09:00:00,2022-09-25 (week 39),106.492,91.177,98.46583333333332,10,Monday,1
2022-09-26 10:00:00,2022-09-25 (week 39),107.738,93.329,98.8017450980392,11,Monday,1
2022-09-26 11:00:00,2022-09-25 (week 39),98.795,53.958999999999996,85.46069491525425,12,Monday,1
2022-09-26 12:00:00,2022-09-25 (week 39),91.18700000000001,76.535,84.3521,13,Monday,1
2022-09-26 13:00:00,2022-09-25 (week 39),92.36200000000001,79.718,85.83393333333335,14,Monday,1
2022-09-26 14:00:00,2022-09-25 (week 39),95.25200000000001,80.185,86.55981666666669,15,Monday,1
2022-09-26 15:00:00,2022-09-25 (week 39),94.262,77.232,87.49763333333331,16,Monday,1
2022-09-26 16:00:00,2022-09-25 (week 39),99.085,80.748,89.20870000000001,17,Monday,1
2022-09-26 17:00:00,2022-09-25 (week 39),92.243,68.979,82.79473333333334,18,Monday,1
2022-09-26 18:00:00,2022-09-25 (week 39),77.053,36.917,65.34038983050846,19,Monday,0
2022-09-26 19:00:00,2022-09-25 (week 39),67.743,54.063,60.787833333333325,20,Monday,0
2022-09-26 20:00:00,2022-09-25 (week 39),65.38600000000001,52.757,59.38376666666667,21,Monday,0
2022-09-26 21:00:00,2022-09-25 (week 39),66.794,52.681000000000004,60.48045,22,Monday,0
2022-09-26 22:00:00,2022-09-25 (week 39),60.978,32.929,45.71015000000001,23,Monday,0
2022-09-26 23:00:00,2022-09-25 (week 39),39.446999999999996,30.438000000000002,35.589583333333344,24,Monday,0
2022-09-27 00:00:00,2022-09-25 (week 39),39.576,30.160999999999998,35.281749999999995,25,Tuesday,0
2022-09-27 01:00:00,2022-09-25 (week 39),40.544000000000004,28.298000000000002,35.14953333333333,26,Tuesday,0
2022-09-27 02:00:00,2022-09-25 (week 39),38.713,29.285999999999998,34.98638333333334,27,Tuesday,0
2022-09-27 03:00:00,2022-09-25 (week 39),39.344,29.344,34.75548333333334,28,Tuesday,0
2022-09-27 04:00:00,2022-09-25 (week 39),42.086000000000006,32.323,36.831433333333344,29,Tuesday,0
2022-09-27 05:00:00,2022-09-25 (week 39),52.178000000000004,35.094,41.88108333333332,30,Tuesday,0
2022-09-27 06:00:00,2022-09-25 (week 39),103.053,37.311,76.07261666666666,31,Tuesday,0
2022-09-27 07:00:00,2022-09-25 (week 39),105.064,43.295,92.08406779661016,32,Tuesday,1
2022-09-27 08:00:00,2022-09-25 (week 39),96.68,80.666,88.6361,33,Tuesday,1
2022-09-27 09:00:00,2022-09-25 (week 39),97.023,77.916,86.39186666666666,34,Tuesday,1
2022-09-27 10:00:00,2022-09-25 (week 39),98.414,85.133,91.20181666666667,35,Tuesday,1
2022-09-27 11:00:00,2022-09-25 (week 39),101.109,82.77,92.9758,36,Tuesday,1
2022-09-27 12:00:00,2022-09-25 (week 39),94.266,80.324,87.09588333333335,37,Tuesday,1
2022-09-27 13:00:00,2022-09-25 (week 39),97.779,84.61200000000001,90.80871666666667,38,Tuesday,1
2022-09-27 14:00:00,2022-09-25 (week 39),101.68799999999999,85.23,93.34186666666668,39,Tuesday,1
2022-09-27 15:00:00,2022-09-25 (week 39),97.70299999999999,82.682,91.41848333333333,40,Tuesday,1
2022-09-27 16:00:00,2022-09-25 (week 39),97.581,84.70100000000001,90.94544999999998,41,Tuesday,1
2022-09-27 17:00:00,2022-09-25 (week 39),90.87799999999999,41.097,69.236306122449,42,Tuesday,0
2022-09-27 18:00:00,2022-09-25 (week 39),84.044,70.362,77.56889999999999,43,Tuesday,0
2022-09-27 19:00:00,2022-09-25 (week 39),83.056,55.56399999999999,73.96068333333334,44,Tuesday,0
2022-09-27 20:00:00,2022-09-25 (week 39),68.08800000000001,52.24,59.55201666666664,45,Tuesday,0
2022-09-27 21:00:00,2022-09-25 (week 39),53.548,36.425,43.390800000000006,46,Tuesday,0
2022-09-27 22:00:00,2022-09-25 (week 39),47.721000000000004,37.856,43.288866666666685,47,Tuesday,0
2022-09-27 23:00:00,2022-09-25 (week 39),45.803000000000004,36.96,41.12639999999998,48,Tuesday,0
2022-09-28 00:00:00,2022-09-25 (week 39),43.398,31.938000000000002,36.50363333333334,49,Wednesday,0
2022-09-28 01:00:00,2022-09-25 (week 39),40.336,27.366999999999997,34.44029999999999,50,Wednesday,0
2022-09-28 02:00:00,2022-09-25 (week 39),38.099000000000004,28.229,34.286166666666674,51,Wednesday,0
2022-09-28 03:00:00,2022-09-25 (week 39),36.878,28.523000000000003,33.9007,52,Wednesday,0
2022-09-28 04:00:00,2022-09-25 (week 39),37.578,26.355999999999998,33.18416666666668,53,Wednesday,0
2022-09-28 05:00:00,2022-09-25 (week 39),50.266000000000005,27.385,36.956999999999994,54,Wednesday,0
2022-09-28 06:00:00,2022-09-25 (week 39),85.883,41.976000000000006,65.83300000000001,55,Wednesday,0
2022-09-28 07:00:00,2022-09-25 (week 39),97.616,82.785,88.80958333333332,56,Wednesday,1
2022-09-28 08:00:00,2022-09-25 (week 39),99.03,47.786,87.65964912280698,57,Wednesday,1
2022-09-28 09:00:00,2022-09-25 (week 39),91.602,78.241,85.5477333333333,58,Wednesday,1
2022-09-28 10:00:00,2022-09-25 (week 39),93.884,79.96,87.05251666666666,59,Wednesday,1
2022-09-28 11:00:00,2022-09-25 (week 39),92.865,78.82600000000001,86.40011666666668,60,Wednesday,1
2022-09-28 12:00:00,2022-09-25 (week 39),94.931,76.487,84.51633333333335,61,Wednesday,1
2022-09-28 13:00:00,2022-09-25 (week 39),86.806,72.32300000000001,79.21730000000004,62,Wednesday,1
2022-09-28 14:00:00,2022-09-25 (week 39),89.93700000000001,71.46300000000001,80.45091666666663,63,Wednesday,1
2022-09-28 15:00:00,2022-09-25 (week 39),84.74,70.667,76.92093333333335,64,Wednesday,0
2022-09-28 16:00:00,2022-09-25 (week 39),85.58200000000001,70.805,78.77628333333334,65,Wednesday,1
2022-09-28 17:00:00,2022-09-25 (week 39),79.36,67.146,74.42531666666669,66,Wednesday,0
